Code Identifiant de Spécialité;Dénomination du médicament;Forme pharmaceutique;Voies d'administration;Statut administratif de l’autorisation de mise sur 
le marché;Type de procédure d'autorisation de mise sur le marché;Etat de commercialisation;Date d’AMM;StatutBdm;Numéro de l’autorisation européenne;Titulaire;Surveillance renforcée
68559206;LERCANIDIPINE BIOGARAN 10 mg, comprimé pelliculé sécable;Comprimé Pelliculé Sécable;orale;Autorisation active;Procédure nationale;Commercialisée;2009-01-29;;;BIOGARAN;Non
64807138;LERCANIDIPINE SANDOZ 20 mg, comprimé pelliculé sécable;Comprimé Pelliculé Sécable;orale;Autorisation active;Procédure nationale;Commercialisée;2009-08-12;;;SANDOZ;Non
64849151;LETROZOLE EVOLUGEN 2,5 mg, comprimé pelliculé;Comprimé Pelliculé;orale;Autorisation active;Procédure nationale;Commercialisée;2012-05-16;;;EVOLUPHARM;Non
62161804;LETROZOLE ISOMED 2,5 mg, comprimé pelliculé;Comprimé Pelliculé;orale;Autorisation active;Procédure nationale;Non commercialisée;2010-12-01;Warning disponibilité;;TEVA SANTE;Non
66555376;LETROZOLE PHR LAB 2,5 mg, comprimé pelliculé;Comprimé Pelliculé;orale;Autorisation active;Procédure nationale;Non commercialisée;2011-04-08;Warning disponibilité;;TEVA SANTE;Non
61610687;LEVETIRACETAM BIOGARAN 1000 mg, comprimé pelliculé sécable;Comprimé Pelliculé Sécable;orale;Autorisation active;Procédure nationale;Commercialisée;2011-05-27;;;BIOGARAN;Non
60905236;LEVOFLOXACINE BLUEFISH 500 mg, comprimé pelliculé sécable;Comprimé Pelliculé Sécable;orale;Autorisation abrogée;Procédure décentralisée;Non commercialisée;2011-05-08;Warning disponibilité;;BLUEFISH PHARMACEUTICALS (SUEDE);Non
66377564;LEVOFLOXACINE CRISTERS 500 mg, comprimé pelliculé sécable;Comprimé Pelliculé Sécable;orale;Autorisation active;Procédure nationale;Commercialisée;2009-06-26;;;CRISTERS;Non
63592070;LIDOCAINE AGUETTANT 10 mg/ml, solution injectable;Solution Injectable;"infiltration;intra-articulaire;périarticulaire;péridurale;périneurale";Autorisation active;Procédure nationale;Commercialisée;1995-10-24;;;AGUETTANT;Non
65317023;LIORESAL 10 mg/5 ml, solution injectable pour perfusion par voie intrathécale en ampoule;Solution Injectable Pour Perfusion;intrathécale;Autorisation active;Procédure nationale;Commercialisée;1994-09-26;;;NOVARTIS PHARMA;Non
60823593;LISINOPRIL HYDROCHLOROTHIAZIDE ARROW LAB 20 mg/12,5 mg, comprimé sécable;Comprimé Sécable;orale;Autorisation active;Procédure nationale;Commercialisée;2006-03-30;;;ARROW GENERIQUES;Non
64320881;LISINOPRIL PFIZER 5 mg, comprimé sécable;Comprimé;orale;Autorisation active;Procédure de reconnaissance mutuelle;Non commercialisée;2010-11-23;Warning disponibilité;;PFIZER HOLDING FRANCE;Non
63449204;LIVIAL 2,5 mg, comprimé;Comprimé;orale;Autorisation active;Procédure nationale;Commercialisée;2000-05-19;;;MSD FRANCE;Non
60893549;LOCACID, crème dermatologique;Crème Pour Application;cutanée;Autorisation active;Procédure nationale;Commercialisée;1980-02-06;;;PIERRE FABRE DERMATOLOGIE;Non
61710577;LOPERAMIDE LYOC 2 mg, lyophilisat oral;Lyophilisat;orale;Autorisation active;Procédure nationale;Commercialisée;1997-11-25;;;TEVA SANTE;Non
63669741;LORATADINE BIOGARAN 10 mg, comprimé;Comprimé;orale;Autorisation active;Procédure nationale;Commercialisée;2008-02-14;;;BIOGARAN;Non
65268042;LORATADINE SANDOZ 10 mg, comprimé;Comprimé;orale;Autorisation active;Procédure nationale;Commercialisée;2012-04-30;;;SANDOZ;Non
60859600;LOSARTAN ACTAVIS 100 mg, comprimé pelliculé;Comprimé Pelliculé;orale;Autorisation active;Procédure nationale;Commercialisée;2008-05-13;;;ACTAVIS GROUP PTC (ISLANDE);Non
60879396;LOSARTAN QUALIMED 50 mg, comprimé pelliculé sécable;Comprimé Pelliculé Sécable;orale;Autorisation abrogée;Procédure nationale;Non commercialisée;2008-04-03;Warning disponibilité;;QUALIMED (LYON);Non
67881866;LOSARTAN SANDOZ 100 mg, comprimé pelliculé;Comprimé Pelliculé;orale;Autorisation active;Procédure décentralisée;Commercialisée;2008-10-09;;;SANDOZ;Non
60443477;LOSARTAN ZYDUS 50 mg, comprimé pelliculé sécable;Comprimé Pelliculé Sécable;orale;Autorisation active;Procédure nationale;Commercialisée;2008-10-04;;;ZYDUS FRANCE;Non
66055766;LOSARTAN/HYDROCHLOROTHIAZIDE ARROW 100 mg/12,5 mg, comprimé pelliculé;Comprimé Pelliculé;orale;Autorisation active;Procédure nationale;Commercialisée;2011-12-19;;;ARROW GENERIQUES;Non
63066736;LOSARTAN/HYDROCHLOROTHIAZIDE ZYDUS 50 mg/12,5 mg, comprimé pelliculé;Comprimé Pelliculé;orale;Autorisation active;Procédure nationale;Commercialisée;2012-02-14;;;ZYDUS FRANCE;Non
60718902;LOXEN 10 mg/10 ml, solution injectable (I.V.);Solution Injectable;intraveineuse;Autorisation active;Procédure nationale;Commercialisée;1988-06-22;;;NOVARTIS PHARMA;Non
68054823;LUTERAN 10 mg, comprimé;Comprimé;orale;Autorisation active;Procédure nationale;Commercialisée;1995-07-25;;;SANOFI AVENTIS FRANCE;Non
67770809;MAGNESIA PHOSPHORICA WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;Granules Et  Poudre Et  Solution En Gouttes En Gouttes;"orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;2009-06-15;;;WELEDA;Non
60095729;MAXILASE MAUX DE GORGE ALPHA-AMYLASE 3000 U. CEIP, comprimé enrobé;Comprimé Enrobé;orale;Autorisation active;Procédure nationale;Commercialisée;1996-12-27;;;SANOFI AVENTIS FRANCE;Non
61288115;MEMANTINE MYLAN 10 mg, comprimé pelliculé;Comprimé Pelliculé;orale;Autorisation active;Procédure centralisée;Commercialisée;2013-04-22;;EU/1/13/827;GENERICS;Non
65412304;MENYANTHES TRIFOLIATA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;Poudre Et Pommade Et Comprimé Et Granules Et Solution(s);"cutanée;orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;2013-01-07;;;BOIRON;Non
69303640;METEOXANE, gélule;Gélule;orale;Autorisation active;Procédure nationale;Commercialisée;1996-04-15;;;ALFA WASSERMANN PHARMA;Non
69939574;METFORMINE ALTER 1000 mg, comprimé pelliculé;Comprimé Pelliculé;orale;Autorisation active;Procédure nationale;Commercialisée;2005-10-20;;;LABORATOIRES ALTER;Non
68726979;METHADONE AP-HP 5 mg, gélule;Gélule;orale;Autorisation active;Procédure nationale;Commercialisée;2007-09-20;;;ASSISTANCE PUBLIQUE - HOPITAUX DE PARIS - AP-HP;Non
60353108;METHOTREXATE BIODIM 25 mg/1mL, solution injectable;Solution Injectable;"intra-artérielle;intramusculaire;intrathécale;intraveineuse;sous-cutanée";Autorisation active;Procédure nationale;Commercialisée;1999-09-15;;;LABORATOIRE BIODIM;Non
61569781;METHYLPREDNISOLONE MYLAN 120 mg, poudre pour solution injectable (IM-IV);Poudre Pour Solution Injectable;"intramusculaire;intraveineuse";Autorisation active;Procédure nationale;Commercialisée;1996-10-10;;;MYLAN SAS;Non
64768062;METOJECT 10 mg/0,2 ml, solution injectable en seringue préremplie;Solution Injectable;"intramusculaire;intraveineuse;sous-cutanée";Autorisation active;Procédure nationale;Commercialisée;2013-01-25;;;MEDAC (ALLEMAGNE);Non
62837759;METOPROLOL SANDOZ 100 mg, comprimé;Comprimé;orale;Autorisation active;Procédure nationale;Commercialisée;1996-11-14;;;SANDOZ;Non
68890786;MIANSERINE EG 60 mg, comprimé pelliculé sécable;Comprimé Pelliculé Sécable;orale;Autorisation active;Procédure nationale;Commercialisée;2001-06-07;;;EG LABO - LABORATOIRES EUROGENERICS;Non
69987156;MIBITEC, poudre pour solution injectable. Trousse pour préparation radiopharmaceutique;Trousse Pour Préparation Radiopharmaceutique;intraveineuse;Autorisation active;Procédure de reconnaissance mutuelle;Commercialisée;2009-07-28;;;GIPHARMA (ITALIE);Non
66973735;MICROPAKINE L.P. 1000 mg, granulés à libération prolongée en sachet-dose;Granulés À Libération Prolongée;orale;Autorisation active;Procédure nationale;Commercialisée;2004-09-13;;;SANOFI AVENTIS FRANCE;Oui
62003590;MINERVA 35 microgrammes, comprimé enrobé;Comprimé Enrobé;orale;Autorisation active;Procédure nationale;Commercialisée;1997-12-17;;;BAYER HEALTHCARE;Oui
62485126;MIRTAZAPINE ARROW 15 mg, comprimé orodispersible;Comprimé Orodispersible;orale;Autorisation active;Procédure de reconnaissance mutuelle;Non commercialisée;2008-08-19;Warning disponibilité;;ARROW GENERIQUES;Non
65201385;MIVACRON 20 mg/10 ml, solution injectable (IV);Solution Injectable;intraveineuse;Autorisation active;Procédure nationale;Commercialisée;1994-05-05;;;GLAXOSMITHKLINE;Non
61587060;MONOALGIC L.P. 200 mg, comprimé à libération prolongée (UNE PRISE QUOTIDIENNE);Comprimé À Libération Prolongée;orale;Autorisation active;Procédure nationale;Commercialisée;2005-02-02;;;SANOFI AVENTIS FRANCE;Non
68182805;MYCOPHENOLATE MOFETIL EG 250 mg, gélule;Gélule;orale;Autorisation active;Procédure de reconnaissance mutuelle;Commercialisée;2010-09-21;;;EG LABO - LABORATOIRES EUROGENERICS;Non
65718888;MYCOPHENOLATE MOFETIL EG 500 mg, comprimé pelliculé;Comprimé Pelliculé;orale;Autorisation active;Procédure de reconnaissance mutuelle;Commercialisée;2010-09-21;;;EG LABO - LABORATOIRES EUROGENERICS;Non
65310228;MYCOPHENOLATE MOFETIL ZENTIVA 500 mg, comprimé pelliculé;Comprimé Pelliculé;orale;Autorisation active;Procédure nationale;Commercialisée;2010-05-14;;;SANOFI AVENTIS FRANCE;Non
69645626;NARATRIPTAN ZYDUS 2,5 mg, comprimé pelliculé;Comprimé Pelliculé;orale;Autorisation active;Procédure décentralisée;Commercialisée;2011-09-28;;;ZYDUS FRANCE;Non
66613299;NEBCINE 100 mg, solution injectable;Solution Injectable;"intramusculaire;intraveineuse";Autorisation active;Procédure nationale;Commercialisée;1982-05-19;;;EREMPHARMA;Non
67116396;DOMPERIDONE GERDA 10 mg, comprimé pelliculé;Comprimé Pelliculé;orale;Autorisation active;Procédure nationale;Commercialisée;2004-03-26;;;SUBSTIPHARM DEVELOPPEMENT;Oui
65601290;DOMPERIDONE RATIOPHARM 10 mg, comprimé pelliculé;Comprimé Pelliculé;orale;Autorisation active;Procédure nationale;Non commercialisée;2003-01-08;Warning disponibilité;;RATIOPHARM (ALLEMAGNE);Oui
66014082;DONEPEZIL TEVA SANTE 10 mg, comprimé pelliculé;Comprimé Pelliculé;orale;Autorisation active;Procédure nationale;Commercialisée;2008-12-22;;;TEVA SANTE;Non
62062343;DOPACIS 90 MBq/mL, solution injectable;Solution Injectable;intraveineuse;Autorisation active;Procédure de reconnaissance mutuelle;Commercialisée;2010-11-03;;;CIS BIO INTERNATIONAL;Non
63218382;DORZOLAMIDE/TIMOLOL EG 20 mg/ml + 5 mg/ml, collyre en solution;Collyre En Solution;ophtalmique;Autorisation active;Procédure décentralisée;Commercialisée;2012-06-01;;;EG LABO - LABORATOIRES EUROGENERICS;Non
67061569;DOXY 50 mg, comprimé pelliculé;Comprimé Pelliculé;orale;Autorisation active;Procédure nationale;Commercialisée;1994-07-18;;;ELERTE;Non
60828455;DROPERIDOL ARROW 2,5 mg/1 ml, solution injectable (IV);Solution Injectable;intraveineuse;Autorisation active;Procédure nationale;Commercialisée;2012-07-20;;;ARROW GENERIQUES;Non
60106848;DROSPIBEL 0,02 mg/3 mg, comprimé pelliculé;Comprimé Pelliculé;orale;Autorisation active;Procédure décentralisée;Commercialisée;2011-12-16;;;EFFIK;Non
68710067;DROSPIRENONE/ETHINYLESTRADIOL MYLAN 3 mg/0,02 mg, comprimé pelliculé;Comprimé Pelliculé;orale;Autorisation active;Procédure décentralisée;Commercialisée;2012-09-19;;;MYLAN SAS;Non
63633802;DUOTRAV 40 microgrammes/ml + 5 mg/ml, collyre en solution;Collyre En Solution;ophtalmique;Autorisation active;Procédure centralisée;Commercialisée;2006-04-24;;EU/1/06/338;ALCON LABORATORIES (ROYAUME-UNI);Non
63478704;EAU POUR PREPARATIONS INJECTABLES LAVOISIER, solution pour préparation injectable;Solution Pour Préparation Injectable;voie extracorporelle autre;Autorisation active;Procédure nationale;Commercialisée;1996-06-05;;;CHAIX ET DU MARAIS;Non
66858462;NUTRILAMINE 9, solution injectable pour voie I.V.;Solution Injectable;intraveineuse;Autorisation abrogée;Procédure nationale;Non commercialisée;1983-09-12;Warning disponibilité;;B BRAUN MEDICAL;Non
62481448;ODRIK 4 mg, gélule;Gélule;orale;Autorisation active;Procédure nationale;Commercialisée;2004-06-15;;;ABBOTT PRODUCTS;Non
62485553;OFLOXACINE RANBAXY 200 mg, comprimé pelliculé sécable;Comprimé Pelliculé Sécable;orale;Autorisation active;Procédure nationale;Commercialisée;2006-08-31;;;RANBAXY PHARMACIE GENERIQUES;Non
67506453;OGASTORO 30 mg, comprimé orodispersible;Comprimé Orodispersible;orale;Autorisation active;Autorisation d'importation parallèle;Commercialisée;2009-09-21;;;PHARMA LAB;Non
69074483;OLANZAPINE RATIOPHARM 10 mg, comprimé orodispersible;Comprimé Orodispersible;orale;Autorisation active;Procédure décentralisée;Non commercialisée;2008-08-22;Warning disponibilité;;RATIOPHARM (ALLEMAGNE);Non
61229120;OLANZAPINE ZYDUS 5 mg, comprimé pelliculé;Comprimé Pelliculé;orale;Autorisation active;Procédure nationale;Commercialisée;2010-05-14;;;ZYDUS FRANCE;Non
66032721;OLIMEL N9E, émulsion pour perfusion;Émulsion Pour Perfusion;intraveineuse;Autorisation active;Procédure de reconnaissance mutuelle;Commercialisée;2008-07-21;;;BAXTER;Non
68096313;OMEPRAZOLE DISTRIQUIMICA 10 mg, gélule gastro-résistante;Gélule Gastro-résistant(e);orale;Autorisation active;Procédure nationale;Non commercialisée;2005-02-17;Warning disponibilité;;DISTRIQUIMICA;Non
62967375;OMEPRAZOLE EVOLUGEN 10 mg, gélule gastro-résistante;Gélule Gastro-résistant(e);orale;Autorisation active;Procédure nationale;Commercialisée;2010-05-14;;;EVOLUPHARM;Non
63447267;OMEPRAZOLE RATIOPHARM 10 mg, gélule gastro-résistante;Gélule Gastro-résistant(e);orale;Autorisation active;Procédure nationale;Non commercialisée;2005-02-22;Warning disponibilité;;RATIOPHARM (ALLEMAGNE);Non
63688752;OMNIPAQUE 180 mg d'IODE/ml, solution injectable;Solution Injectable;intrathécale;Autorisation active;Procédure nationale;Commercialisée;1984-04-16;;;GE HEALTHCARE;Non
65106581;OMNIPAQUE 300 mg d'I/ml, solution injectable;Solution Injectable;"intra-artérielle;intrathécale;intraveineuse";Autorisation active;Procédure nationale;Commercialisée;1984-04-16;;;GE HEALTHCARE;Non
64589522;ONDANSETRON BIOGARAN 8 mg, comprimé pelliculé;Comprimé Pelliculé;orale;Autorisation active;Procédure nationale;Commercialisée;2006-12-07;;;BIOGARAN;Non
66862731;ONGLYZA 5 mg, comprimé pelliculé;Comprimé Pelliculé;orale;Autorisation active;Procédure centralisée;Commercialisée;2009-01-10;;EU/1/09/545;ASTRAZENECA AB;Non
65734134;ORLISTAT EG 120 mg, gélule;Gélule;orale;Autorisation active;Procédure décentralisée;Commercialisée;2012-11-01;;;EG LABO - LABORATOIRES EUROGENERICS;Non
63556373;OSTEOCAL D3 500 mg/400 UI, comprimé à sucer;Comprimé À Sucer;orale;Autorisation active;Procédure nationale;Commercialisée;2001-06-03;;;PRIMIUS LAB (ROYAUME-UNI);Non
60620486;OXYBUTYNINE EG 5 mg, comprimé sécable;Comprimé Sécable;orale;Autorisation active;Procédure nationale;Commercialisée;1999-06-01;;;EG LABO - LABORATOIRES EUROGENERICS;Non
67619878;OXYCONTIN LP 40 mg, comprimé pelliculé à libération prolongée;Comprimé Pelliculé À Libération Prolongée;orale;Autorisation active;Procédure nationale;Commercialisée;2000-11-07;;;MUNDIPHARMA;Non
63847724;OXYGENE MEDICINAL LIQUIDE AIR PRODUCTS MEDICAL, gaz pour inhalation, pour évaporateur fixe et pour récipient cryogénique fixe;Gaz Pour Inhalation;inhalée;Autorisation active;Procédure nationale;Commercialisée;1997-10-06;;;AIR PRODUCTS;Non
65479580;PANTOPRAZOLE EG LABO 20 mg, comprimé gastro-résistant;Comprimé Gastro-résistant(e);orale;Autorisation active;Procédure décentralisée;Commercialisée;2011-10-21;;;EG LABO - LABORATOIRES EUROGENERICS;Non
63896963;PANTOPRAZOLE TEVA SANTE 20 mg, comprimé gastro-résistant;Comprimé Gastro-résistant(e);orale;Autorisation active;Procédure nationale;Commercialisée;2010-08-25;;;TEVA SANTE;Non
60489193;BUPRENORPHINE TEVA 1 mg, comprimé sublingual;Comprimé;sublinguale;Autorisation active;Procédure nationale;Commercialisée;2008-10-12;;;TEVA SANTE;Non
67100698;CALCAREA FLUORICA WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;Granules Et  Poudre Et  Solution En Gouttes En Gouttes;"orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;2012-01-17;;;WELEDA;Non
60754738;CANDESARTAN ZENTIVA 16 mg, comprimé sécable;Comprimé Sécable;orale;Autorisation active;Procédure décentralisée;Commercialisée;2010-11-16;;;SANOFI AVENTIS FRANCE;Non
63677631;CANDESARTAN/HYDROCHLOROTHIAZIDE EG LABO 8 mg/12,5 mg, comprimé;Comprimé;orale;Autorisation active;Procédure décentralisée;Commercialisée;2012-02-15;;;EG LABO - LABORATOIRES EUROGENERICS;Non
60885214;CANDESARTAN/HYDROCHLOROTHIAZIDE ZENTIVA 16 mg/12,5 mg, comprimé;Comprimé;orale;Autorisation active;Procédure décentralisée;Commercialisée;2012-02-21;;;SANOFI AVENTIS FRANCE;Non
69269825;CAPRELSA 300 mg, comprimé pelliculé;Comprimé Pelliculé;orale;Autorisation active;Procédure centralisée;Commercialisée;2012-02-14;;EU/1/11/749;ASTRAZENECA AB;Oui
69067841;CARBOPLATINE ACCORD 10 mg/ml, solution pour perfusion;Solution Pour Perfusion;intraveineuse;Autorisation active;Procédure nationale;Commercialisée;2008-05-13;;;ACCORD HEALTHCARE FRANCE;Non
63250818;CARDUUS MARIANUS LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;Poudre Et Pommade Et Comprimé Et Granules Et Solution(s);"cutanée;orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;2013-08-08;;;LEHNING;Non
66624324;CASODEX 50 mg, comprimé enrobé;Comprimé Enrobé;orale;Autorisation active;Autorisation d'importation parallèle;Commercialisée;2012-12-17;;;BB FARMA (ITALIE);Non
69830564;CAUSTINERF ARSENICAL, pâte pour usage dentaire;Pâte Pour Usage Dentaire;dentaire;Autorisation retirée;Procédure nationale;Non commercialisée;1997-11-02;Alerte;;SEPTODONT;Non
63790209;CAVERJECTDUAL 20 microgrammes/0,5 ml, poudre et solvant pour solution injectable en cartouche;Poudre Et  Solvant Pour Solution Injectable;intracaverneuse;Autorisation active;Procédure de reconnaissance mutuelle;Non commercialisée;2001-04-09;Warning disponibilité;;PFIZER HOLDING FRANCE;Non
62375231;CEFACLOR MYLAN 250 mg/5ml, poudre pour suspension buvable;Poudre Pour Suspension Buvable;orale;Autorisation active;Procédure nationale;Commercialisée;2003-12-02;;;MYLAN SAS;Non
61760765;CEFADROXIL BIOGARAN 250 mg/5 ml, poudre pour suspension buvable;Poudre Pour Suspension Buvable;orale;Autorisation active;Procédure nationale;Non commercialisée;1998-11-25;Warning disponibilité;;BIOGARAN;Non
65002725;CEFEPIME MYLAN 1 g, poudre pour solution injectable;Poudre Pour Solution Injectable;"intramusculaire;intraveineuse";Autorisation active;Procédure nationale;Commercialisée;2008-11-17;;;MYLAN SAS;Non
68804495;CEFEPIME MYLAN 2 g, poudre pour solution injectable;Poudre Pour Solution Injectable;"intramusculaire;intraveineuse";Autorisation active;Procédure nationale;Commercialisée;2008-11-17;;;MYLAN SAS;Non
62501705;CEFOTAXIME PANPHARMA 0,5 g, poudre pour solution injectable (IM-IV);Poudre Pour Solution Injectable;"intramusculaire;intraveineuse";Autorisation active;Procédure nationale;Commercialisée;2001-02-16;;;PANPHARMA;Non
67683090;CEFOTAXIME WINTHROP 2 g, poudre pour solution injectable (IM-IV);Poudre Pour Solution Injectable;"intramusculaire;intraveineuse";Autorisation abrogée;Procédure nationale;Non commercialisée;2002-05-28;Warning disponibilité;;SANOFI AVENTIS FRANCE;Non
63565162;CEFPODOXIME VENIPHARM ENFANTS ET NOURRISSONS 40 mg/5 ml, poudre pour suspension buvable;Poudre Pour Suspension Buvable;orale;Autorisation active;Procédure nationale;Non commercialisée;2008-07-29;Warning disponibilité;;VENIPHARM;Non
61052175;CEFTRIAXONE ACTAVIS 1 g/10 ml, poudre et solvant pour solution injectable (IV, SC);Poudre Et  Solvant Pour Solution Injectable;"intramusculaire;intraveineuse;sous-cutanée";Autorisation active;Procédure nationale;Non commercialisée;2003-04-16;Warning disponibilité;;ACTAVIS FRANCE;Non
69211366;CEFTRIAXONE ARROW 500 mg/2 ml, poudre et solvant pour solution injectable (IM, SC);Poudre Et  Solvant Pour Solution Injectable;"intramusculaire;sous-cutanée";Autorisation active;Procédure nationale;Commercialisée;2001-08-31;;;ARROW GENERIQUES;Non
63841034;CEFTRIAXONE EG 1 g/10 ml, poudre et solvant pour solution injectable (IV, SC);Poudre Et  Solvant Pour Solution Injectable;"intramusculaire;intraveineuse;sous-cutanée";Autorisation active;Procédure nationale;Commercialisée;2000-07-09;;;EG LABO - LABORATOIRES EUROGENERICS;Non
67389167;CEFTRIAXONE ZENTIVA 1 g/3,5 ml, poudre et solvant pour solution injectable (IM,SC);Poudre Et  Solvant Pour Solution Injectable;"intramusculaire;sous-cutanée";Autorisation active;Procédure nationale;Commercialisée;2001-05-02;;;SANOFI AVENTIS FRANCE;Non
63479642;CELLCEPT 250 mg, gélule;Gélule;orale;Autorisation active;Procédure centralisée;Commercialisée;1996-02-14;;EU/1/96/005;ROCHE REGISTRATION;Non
67802057;CELLTOP 50 mg, capsule molle;Capsule Molle;orale;Autorisation active;Procédure nationale;Commercialisée;1993-11-08;;;BAXTER;Non
62394630;CETIRIZINE ZENTIVA 10 mg, comprimé pelliculé sécable;Comprimé Pelliculé Sécable;orale;Autorisation active;Procédure nationale;Commercialisée;2003-05-05;;;SANOFI AVENTIS FRANCE;Non
60650426;CETROTIDE 0,25 mg, poudre et solvant pour solution injectable;Poudre Et  Solvant Pour Solution Injectable;sous-cutanée;Autorisation active;Procédure centralisée;Commercialisée;1999-04-13;;EU/1/99/100;MERCK SERONO EUROPE (ROYAUME-UNI);Non
63569278;CHELIDONIUM MAJUS BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;Poudre Et Pommade Et Comprimé Et Granules Et Solution(s);"cutanée;orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;2012-12-04;;;BOIRON;Non
65999620;CHELIDONIUM MAJUS LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;Poudre Et Pommade Et Comprimé Et Granules Et Solution(s);"cutanée;orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;2012-12-04;;;LEHNING;Non
61661906;CHLORHEXIDINE ALCOOLIQUE GILBERT HEALTHCARE 0,5 %, solution pour application cutanée;Solution Pour Application;cutanée;Autorisation active;Procédure nationale;Commercialisée;1997-08-28;;;GILBERT;Non
61164092;CHLORHEXIDINE AQUEUSE COLOREE STERILE GILBERT A 0,05 POUR CENT, solution pour application locale;Solution Pour Application;cutanée;Autorisation active;Procédure nationale;Commercialisée;1992-05-06;;;GILBERT;Non
67545424;CHONDROSULF 400 mg, gélule;Gélule;orale;Autorisation active;Procédure nationale;Commercialisée;1993-01-25;;;GENEVRIER;Non
61591226;CIBADREX 10 mg/12,5 mg, comprimé pelliculé sécable;Comprimé Pelliculé Sécable;orale;Autorisation active;Procédure nationale;Commercialisée;1992-07-20;;;MEDA PHARMA (FRANCE);Non
63339544;CICATRYL, pommade en sachet-dose;Pommade;cutanée;Autorisation active;Procédure nationale;Commercialisée;1987-01-23;;;PIERRE FABRE MEDICAMENT;Non
66520560;CIELLA 0,1 %, solution pour lavage ophtalmique en récipient unidose;Solution Pour Lavage;ophtalmique;Autorisation active;Procédure nationale;Commercialisée;2004-08-16;;;COOPER;Non
69206903;CIFLOX 250 mg, comprimé pelliculé sécable;Comprimé Pelliculé Sécable;orale;Autorisation active;Procédure de reconnaissance mutuelle;Commercialisée;1987-07-24;;;BAYER HEALTHCARE;Non
61904596;CIPROFLOXACINE KABI 400 mg/200 ml, solution pour perfusion en poche;Solution Pour Perfusion;intraveineuse;Autorisation active;Procédure nationale;Commercialisée;2008-09-09;;;FRESENIUS KABI FRANCE;Non
60994733;ALOSTIL 2 POUR CENT, solution pour application cutanée;Solution Pour Application;cutanée;Autorisation active;Procédure nationale;Commercialisée;1986-12-24;;;JOHNSON & JOHNSON SANTE BEAUTE FRANCE;Non
69602201;ALPHACAINE SP, solution injectable à usage dentaire;Solution Injectable Pour Usage Dentaire;dentaire;Autorisation active;Procédure nationale;Commercialisée;1982-10-05;;;DENTSPLY;Non
67886475;ALPRAZOLAM ZYDUS 0,50 mg, comprimé sécable;Comprimé Sécable;orale;Autorisation active;Procédure nationale;Commercialisée;1999-06-14;;;ZYDUS FRANCE;Non
67169242;ALTEISDUO 40 mg/12,5 mg, comprimé pelliculé;Comprimé Pelliculé;orale;Autorisation active;Procédure décentralisée;Commercialisée;2010-10-03;;;MENARINI INTERNATIONAL OPERATIONS LUXEMBOURG;Non
67396934;AMISULPRIDE EG 400 mg, comprimé pelliculé sécable;Comprimé Pelliculé Sécable;orale;Autorisation active;Procédure de reconnaissance mutuelle;Commercialisée;2004-11-19;;;EG LABO - LABORATOIRES EUROGENERICS;Non
68777767;AMISULPRIDE ZENTIVA 400 mg, comprimé pelliculé sécable;Comprimé Pelliculé Sécable;orale;Autorisation active;Procédure nationale;Commercialisée;2004-09-23;;;SANOFI AVENTIS FRANCE;Non
66101135;AMLODIPINE BOUCHARA-RECORDATI 5 mg, gélule;Gélule;orale;Autorisation active;Procédure nationale;Commercialisée;2006-05-04;;;BOUCHARA-RECORDATI;Non
63436445;AMLODIPINE PFIZER 10 mg, gélule;Gélule;orale;Autorisation active;Procédure nationale;Commercialisée;1990-12-26;;;PFIZER HOLDING FRANCE;Non
61558532;AMMONIUM PHOSPHORICUM LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;Poudre Et Pommade Et Comprimé Et Granules Et Solution(s);"cutanée;orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;2011-05-10;;;LEHNING;Non
69991083;AMOROLFINE PIERRE FABRE 5 %, vernis à ongles médicamenteux;Vernis À Ongles Médicamenteux(se);cutanée;Autorisation active;Procédure nationale;Commercialisée;2010-05-14;;;PIERRE FABRE DERMATOLOGIE;Non
68144249;AMOXICILLINE ACIDE CLAVULANIQUE MYLAN 100 mg/12,5 mg par ml NOURRISSONS, poudre pour suspension buvable en flacon (rapport amoxicilline/acide clavulanique : 8/1);Poudre Pour Suspension Buvable;orale;Autorisation active;Procédure nationale;Commercialisée;2002-05-21;;;MYLAN SAS;Non
67989653;AMOXICILLINE EG 250 mg/5 ml, poudre pour suspension buvable;Poudre Pour Suspension Buvable;orale;Autorisation active;Procédure nationale;Commercialisée;2000-01-26;;;EG LABO - LABORATOIRES EUROGENERICS;Non
